rule,pokemon_key,form_key,move_name,memo
champions,pinsir,default,でんこうせっか,
champions,pinsir,default,フェイント,
champions,pinsir,default,ハサミギロチン,
champions,pinsir,default,まもる,
champions,pinsir,default,みがわり,
champions,pinsir,default,つるぎのまい,
champions,pinsir,default,とびかかる,
champions,pinsir,default,シザークロス,
champions,pinsir,default,むしくい,
champions,pinsir,default,いわなだれ,
champions,pinsir,default,じしん,
champions,pinsir,default,インファイト,
champions,pinsir,default,やまあらし,
champions,pinsir,default,ビルドアップ,
champions,pinsir,default,みきり,
champions,pinsir,default,ねむる,
champions,pinsir,default,てっぺき,
champions,crabominable,default,まもる,
champions,crabominable,default,クラブハンマー,
champions,crabominable,default,かみなりパンチ,
champions,crabominable,default,いわなだれ,
champions,crabominable,default,ワイドガード,
champions,crabominable,default,ダストシュート,
champions,crabominable,default,じしん,
champions,crabominable,default,アイスハンマー,
champions,crabominable,default,れいとうパンチ,
champions,crabominable,default,インファイト,
champions,crabominable,default,ドレインパンチ,
champions,crabominable,default,マッハパンチ,
champions,crabominable,default,ビルドアップ,
champions,crabominable,default,はたきおとす,
champions,crabominable,default,アイアンヘッド,
champions,lycanroc,dusk,がむしゃら,
champions,lycanroc,dusk,とおぼえ,
champions,lycanroc,dusk,まもる,
champions,lycanroc,dusk,つるぎのまい,
champions,lycanroc,dusk,かみなりのキバ,
champions,lycanroc,dusk,ストーンエッジ,
champions,lycanroc,dusk,いわなだれ,
champions,lycanroc,dusk,がんせきふうじ,
champions,lycanroc,dusk,アクセルロック,
champions,lycanroc,dusk,ステルスロック,
champions,lycanroc,dusk,ドリルライナー,
champions,lycanroc,dusk,じだんだ,
champions,lycanroc,dusk,インファイト,
champions,lycanroc,dusk,カウンター,
champions,lycanroc,dusk,ファストガード,
champions,lycanroc,dusk,サイコファング,
champions,lycanroc,dusk,じごくづき,
champions,lycanroc,dusk,かみくだく,
champions,lycanroc,dusk,ふいうち,
champions,lycanroc,dusk,ちょうはつ,
champions,lycanroc,dusk,アイアンヘッド,
champions,lycanroc,dusk,じゃれつく,
champions,houndstone,default,とおぼえ,
champions,houndstone,default,あくび,
champions,houndstone,default,いたみわけ,
champions,houndstone,default,まもる,
champions,houndstone,default,ほえる,
champions,houndstone,default,おにび,
champions,houndstone,default,じだんだ,
champions,houndstone,default,こおりのキバ,
champions,houndstone,default,ボディプレス,
champions,houndstone,default,サイコファング,
champions,houndstone,default,サイドチェンジ,
champions,houndstone,default,ポルターガイスト,
champions,houndstone,default,ゴーストダイブ,
champions,houndstone,default,おはかまいり,
champions,houndstone,default,かげうち,
champions,houndstone,default,ナイトヘッド,
champions,houndstone,default,みちづれ,
champions,houndstone,default,バークアウト,
champions,houndstone,default,じゃれつく,
champions,salazzle,default,ねこだまし,
champions,salazzle,default,がむしゃら,
champions,salazzle,default,アンコール,
champions,salazzle,default,まもる,
champions,salazzle,default,みがわり,
champions,salazzle,default,かなしばり,
champions,salazzle,default,オーバーヒート,
champions,salazzle,default,ねっぷう,
champions,salazzle,default,かえんほうしゃ,
champions,salazzle,default,おにび,
champions,salazzle,default,ヘドロウェーブ,
champions,salazzle,default,ヘドロばくだん,
champions,salazzle,default,ベノムショック,
champions,salazzle,default,アシッドボム,
champions,salazzle,default,どくびし,
champions,salazzle,default,どくどく,
champions,salazzle,default,ドラゴンテール,
champions,salazzle,default,りゅうのはどう,
champions,hawlucha,default,フェイント,
champions,hawlucha,default,なかまづくり,
champions,hawlucha,default,アンコール,
champions,hawlucha,default,まもる,
champions,hawlucha,default,みがわり,
champions,hawlucha,default,つるぎのまい,
champions,hawlucha,default,くさわけ,
champions,hawlucha,default,とんぼがえり,
champions,hawlucha,default,ブレイブバード,
champions,hawlucha,default,アクロバット,
champions,hawlucha,default,ダブルウイング,
champions,hawlucha,default,ストーンエッジ,
champions,hawlucha,default,いわなだれ,
champions,hawlucha,default,とびひざげり,
champions,hawlucha,default,インファイト,
champions,hawlucha,default,フライングプレス,
champions,hawlucha,default,クロスチョップ,
champions,hawlucha,default,コーチング,
champions,hawlucha,default,ファストガード,
champions,hawlucha,default,ビルドアップ,
champions,hawlucha,default,みきり,
champions,hawlucha,default,ちょうはつ,
champions,chimecho,default,ばくおんぱ,
champions,chimecho,default,ハイパーボイス,
champions,chimecho,default,あくび,
champions,chimecho,default,てだすけ,
champions,chimecho,default,アンコール,
champions,chimecho,default,まもる,
champions,chimecho,default,じこさいせい,
champions,chimecho,default,サイコキネシス,
champions,chimecho,default,サイコショック,
champions,chimecho,default,サイコノイズ,
champions,chimecho,default,アシストパワー,
champions,chimecho,default,サイドチェンジ,
champions,chimecho,default,トリックルーム,
champions,chimecho,default,いやしのねがい,
champions,chimecho,default,めいそう,
champions,chimecho,default,コスモパワー,
champions,chimecho,default,バークアウト,
champions,chimecho,default,うそなき,
champions,chimecho,default,ちょうはつ,
champions,chimecho,default,ラスターカノン,
champions,chimecho,default,マジカルシャイン,
champions,chimecho,default,ドレインキッス,
champions,slurpuff,default,がむしゃら,
champions,slurpuff,default,おさきにどうぞ,
champions,slurpuff,default,まねっこ,
champions,slurpuff,default,あくび,
champions,slurpuff,default,てだすけ,
champions,slurpuff,default,メロメロ,
champions,slurpuff,default,まもる,
champions,slurpuff,default,みがわり,
champions,slurpuff,default,エナジーボール,
champions,slurpuff,default,コットンガード,
champions,slurpuff,default,わたほうし,
champions,slurpuff,default,かえんほうしゃ,
champions,slurpuff,default,１０まんボルト,
champions,slurpuff,default,ねばねばネット,
champions,slurpuff,default,いとをはく,
champions,slurpuff,default,サイコキネシス,
champions,slurpuff,default,めいそう,
champions,slurpuff,default,ねむる,
champions,slurpuff,default,ドわすれ,
champions,slurpuff,default,ひかりのかべ,
champions,slurpuff,default,うそなき,
champions,slurpuff,default,ミストバースト,
champions,slurpuff,default,マジカルシャイン,
champions,slurpuff,default,ドレインキッス,
champions,slurpuff,default,あまえる,
champions,beedrill,default,りんしょう,
champions,beedrill,default,まもる,
champions,beedrill,default,みがわり,
champions,beedrill,default,つるぎのまい,
champions,beedrill,default,エレキネット,
champions,beedrill,default,とびかかる,
champions,beedrill,default,シザークロス,
champions,beedrill,default,とんぼがえり,
champions,beedrill,default,とどめばり,
champions,beedrill,default,ダブルウイング,
champions,beedrill,default,どくづき,
champions,beedrill,default,クロスポイズン,
champions,beedrill,default,ドリルライナー,
champions,beedrill,default,かわらわり,
champions,beedrill,default,じごくづき,
champions,beedrill,default,はたきおとす,
champions,falinks,default,まもる,
champions,falinks,default,タネばくだん,
champions,falinks,default,であいがしら,
champions,falinks,default,いわなだれ,
champions,falinks,default,がんせきふうじ,
champions,falinks,default,どくづき,
champions,falinks,default,１０まんばりき,
champions,falinks,default,インファイト,
champions,falinks,default,ボディプレス,
champions,falinks,default,かわらわり,
champions,falinks,default,はいすいのじん,
champions,falinks,default,しねんのずつき,
champions,falinks,default,じごくづき,
champions,falinks,default,はたきおとす,
champions,falinks,default,アイアンヘッド,
champions,ariados,default,まもる,
champions,ariados,default,メガホーン,
champions,ariados,default,であいがしら,
champions,ariados,default,とびかかる,
champions,ariados,default,きゅうけつ,
champions,ariados,default,むしのていこう,
champions,ariados,default,ねばねばネット,
champions,ariados,default,いかりのこな,
champions,ariados,default,いとをはく,
champions,ariados,default,どくづき,
champions,ariados,default,クロスポイズン,
champions,ariados,default,アシッドボム,
champions,ariados,default,どくのいと,
champions,ariados,default,どくびし,
champions,ariados,default,どくどく,
champions,ariados,default,かげうち,
champions,ariados,default,ナイトヘッド,
champions,ariados,default,イカサマ,
champions,ariados,default,ふいうち,
champions,ariados,default,はたきおとす,
champions,goodra,default,フェイント,
champions,goodra,default,なみだめ,
champions,goodra,default,まもる,
champions,goodra,default,ギガドレイン,
champions,goodra,default,だいもんじ,
champions,goodra,default,かえんほうしゃ,
champions,goodra,default,だくりゅう,
champions,goodra,default,ねっとう,
champions,goodra,default,いのちのしずく,
champions,goodra,default,かみなり,
champions,goodra,default,１０まんボルト,
champions,goodra,default,いわなだれ,
champions,goodra,default,ヘドロウェーブ,
champions,goodra,default,ヘドロばくだん,
champions,goodra,default,アシッドボム,
champions,goodra,default,どくどく,
champions,goodra,default,れいとうビーム,
champions,goodra,default,ねむる,
champions,goodra,default,りゅうせいぐん,
champions,goodra,default,りゅうのはどう,
champions,garganacl,default,だいばくはつ,
champions,garganacl,default,まもる,
champions,garganacl,default,みがわり,
champions,garganacl,default,じこさいせい,
champions,garganacl,default,いわなだれ,
champions,garganacl,default,がんせきふうじ,
champions,garganacl,default,しおづけ,
champions,garganacl,default,ワイドガード,
champions,garganacl,default,ステルスロック,
champions,garganacl,default,すなあらし,
champions,garganacl,default,じしん,
champions,garganacl,default,じわれ,
champions,garganacl,default,ボディプレス,
champions,garganacl,default,のろい,
champions,garganacl,default,ヘビーボンバー,
champions,garganacl,default,てっぺき,
champions,kommo-o,default,ばくおんぱ,
champions,kommo-o,default,てだすけ,
champions,kommo-o,default,まもる,
champions,kommo-o,default,かえんほうしゃ,
champions,kommo-o,default,かみなりパンチ,
champions,kommo-o,default,ステルスロック,
champions,kommo-o,default,どくづき,
champions,kommo-o,default,じしん,
champions,kommo-o,default,インファイト,
champions,kommo-o,default,ボディプレス,
champions,kommo-o,default,ドレインパンチ,
champions,kommo-o,default,きあいだま,
champions,kommo-o,default,はどうだん,
champions,kommo-o,default,しんくうは,
champions,kommo-o,default,げきりん,
champions,kommo-o,default,ドラゴンクロー,
champions,kommo-o,default,スケイルショット,
champions,kommo-o,default,りゅうせいぐん,
champions,kommo-o,default,スケイルノイズ,
champions,kommo-o,default,ソウルビート,
champions,kommo-o,default,りゅうのまい,
champions,kommo-o,default,ちょうはつ,
champions,kommo-o,default,アイアンヘッド,
champions,kommo-o,default,ラスターカノン,
champions,kommo-o,default,てっぺき,
champions,glalie,default,だいばくはつ,
champions,glalie,default,のしかかり,
champions,glalie,default,ウェザーボール,
champions,glalie,default,てだすけ,
champions,glalie,default,まもる,
champions,glalie,default,みがわり,
champions,glalie,default,かげぶんしん,
champions,glalie,default,かなしばり,
champions,glalie,default,じしん,
champions,glalie,default,まきびし,
champions,glalie,default,つららおとし,
champions,glalie,default,アイススピナー,
champions,glalie,default,こおりのつぶて,
champions,glalie,default,ふぶき,
champions,glalie,default,れいとうビーム,
champions,glalie,default,フリーズドライ,
champions,glalie,default,こおりのいぶき,
champions,glalie,default,こごえるかぜ,
champions,glalie,default,ぜったいれいど,
champions,glalie,default,ひかりのかべ,
champions,glalie,default,かみくだく,
champions,glalie,default,ちょうはつ,
champions,spiritomb,default,てだすけ,
champions,spiritomb,default,いたみわけ,
champions,spiritomb,default,まもる,
champions,spiritomb,default,おにび,
champions,spiritomb,default,あまごい,
champions,spiritomb,default,どくどく,
champions,spiritomb,default,サイドチェンジ,
champions,spiritomb,default,トリックルーム,
champions,spiritomb,default,ふういん,
champions,spiritomb,default,スキルスワップ,
champions,spiritomb,default,さいみんじゅつ,
champions,spiritomb,default,ポルターガイスト,
champions,spiritomb,default,かげうち,
champions,spiritomb,default,シャドーボール,
champions,spiritomb,default,たたりめ,
champions,spiritomb,default,ナイトヘッド,
champions,spiritomb,default,みちづれ,
champions,spiritomb,default,のろい,
champions,spiritomb,default,イカサマ,
champions,spiritomb,default,ふいうち,
champions,spiritomb,default,あくのはどう,
champions,spiritomb,default,バークアウト,
champions,spiritomb,default,おきみやげ,
champions,clawitzer,default,だいちのはどう,
champions,clawitzer,default,まもる,
champions,clawitzer,default,みがわり,
champions,clawitzer,default,クイックターン,
champions,clawitzer,default,アクアジェット,
champions,clawitzer,default,ハイドロポンプ,
champions,clawitzer,default,だくりゅう,
champions,clawitzer,default,みずのはどう,
champions,clawitzer,default,ヘドロウェーブ,
champions,clawitzer,default,ヘドロばくだん,
champions,clawitzer,default,れいとうビーム,
champions,clawitzer,default,はどうだん,
champions,clawitzer,default,いやしのはどう,
champions,clawitzer,default,りゅうのはどう,
champions,clawitzer,default,あくのはどう,
champions,tsareena,default,こうそくスピン,
champions,tsareena,default,てだすけ,
champions,tsareena,default,まもる,
champions,tsareena,default,パワーウィップ,
champions,tsareena,default,トロピカルキック,
champions,tsareena,default,くさわけ,
champions,tsareena,default,こうごうせい,
champions,tsareena,default,にほんばれ,
champions,tsareena,default,とんぼがえり,
champions,tsareena,default,トリプルアクセル,
champions,tsareena,default,とびひざげり,
champions,tsareena,default,けたぐり,
champions,tsareena,default,しねんのずつき,
champions,tsareena,default,はたきおとす,
champions,tsareena,default,ちょうはつ,
champions,tsareena,default,じゃれつく,
champions,drampa,default,はかいこうせん,
champions,drampa,default,ハイパーボイス,
champions,drampa,default,まもる,
champions,drampa,default,へびにらみ,
champions,drampa,default,エナジーボール,
champions,drampa,default,だいもんじ,
champions,drampa,default,ねっぷう,
champions,drampa,default,かえんほうしゃ,
champions,drampa,default,なみのり,
champions,drampa,default,１０まんボルト,
champions,drampa,default,はねやすめ,
champions,drampa,default,だいちのちから,
champions,drampa,default,れいとうビーム,
champions,drampa,default,めいそう,
champions,drampa,default,りゅうせいぐん,
champions,drampa,default,りゅうのはどう,
champions,aurorus,default,はかいこうせん,
champions,aurorus,default,ハイパーボイス,
champions,aurorus,default,りんしょう,
champions,aurorus,default,ウェザーボール,
champions,aurorus,default,アンコール,
champions,aurorus,default,まもる,
champions,aurorus,default,みがわり,
champions,aurorus,default,１０まんボルト,
champions,aurorus,default,でんじは,
champions,aurorus,default,いわなだれ,
champions,aurorus,default,げんしのちから,
champions,aurorus,default,ステルスロック,
champions,aurorus,default,だいちのちから,
champions,aurorus,default,ゆきなだれ,
champions,aurorus,default,ふぶき,
champions,aurorus,default,フリーズドライ,
champions,aurorus,default,ゆきげしき,
champions,aurorus,default,オーロラベール,
champions,aurorus,default,くろいきり,
champions,aurorus,default,サイコキネシス,
champions,aurorus,default,ミラーコート,
champions,slowking,default,なまける,
champions,slowking,default,あくび,
champions,slowking,default,てだすけ,
champions,slowking,default,いばる,
champions,slowking,default,まもる,
champions,slowking,default,かえんほうしゃ,
champions,slowking,default,ハイドロポンプ,
champions,slowking,default,だくりゅう,
champions,slowking,default,なみのり,
champions,slowking,default,ねっとう,
champions,slowking,default,あまごい,
champions,slowking,default,パワージェム,
champions,slowking,default,ふぶき,
champions,slowking,default,れいとうビーム,
champions,slowking,default,さむいギャグ,
champions,slowking,default,みらいよち,
champions,slowking,default,サイコキネシス,
champions,slowking,default,ワイドフォース,
champions,slowking,default,サイコショック,
champions,slowking,default,サイコノイズ,
champions,slowking,default,いやしのはどう,
champions,slowking,default,トリックルーム,
champions,slowking,default,めいそう,
champions,slowking,default,ふういん,
champions,slowking,default,スキルスワップ,
champions,slowking,default,シャドーボール,
champions,slowking,default,イカサマ,
champions,ampharos,default,まもる,
champions,ampharos,default,みがわり,
champions,ampharos,default,コットンガード,
champions,ampharos,default,かみなり,
champions,ampharos,default,１０まんボルト,
champions,ampharos,default,ほうでん,
champions,ampharos,default,ボルトチェンジ,
champions,ampharos,default,パラボラチャージ,
champions,ampharos,default,じゅうでん,
champions,ampharos,default,でんじは,
champions,ampharos,default,パワージェム,
champions,ampharos,default,きあいだま,
champions,ampharos,default,こうそくいどう,
champions,ampharos,default,りゅうのはどう,
champions,ampharos,default,マジカルシャイン,
champions,jolteon,default,ウェザーボール,
champions,jolteon,default,まねっこ,
champions,jolteon,default,あくび,
champions,jolteon,default,バトンタッチ,
champions,jolteon,default,まもる,
champions,jolteon,default,みがわり,
champions,jolteon,default,かみなり,
champions,jolteon,default,１０まんボルト,
champions,jolteon,default,ほうでん,
champions,jolteon,default,ライジングボルト,
champions,jolteon,default,ボルトチェンジ,
champions,jolteon,default,エレキネット,
champions,jolteon,default,エレキボール,
champions,jolteon,default,でんじは,
champions,jolteon,default,どろかけ,
champions,jolteon,default,みきり,
champions,jolteon,default,めいそう,
champions,jolteon,default,ひかりのかべ,
champions,jolteon,default,シャドーボール,
champions,jolteon,default,うそなき,
champions,jolteon,default,みわくのボイス,
champions,zoroark,default,ハイパーボイス,
champions,zoroark,default,アンコール,
champions,zoroark,default,まもる,
champions,zoroark,default,くさむすび,
champions,zoroark,default,かえんほうしゃ,
champions,zoroark,default,とんぼがえり,
champions,zoroark,default,ヘドロばくだん,
champions,zoroark,default,カウンター,
champions,zoroark,default,きあいだま,
champions,zoroark,default,サイコキネシス,
champions,zoroark,default,じんつうりき,
champions,zoroark,default,めいそう,
champions,zoroark,default,トリック,
champions,zoroark,default,シャドーボール,
champions,zoroark,default,ふいうち,
champions,zoroark,default,はたきおとす,
champions,zoroark,default,ダメおし,
champions,zoroark,default,ナイトバースト,
champions,zoroark,default,あくのはどう,
champions,zoroark,default,バークアウト,
champions,zoroark,default,わるだくみ,
champions,zoroark,default,ちょうはつ,
champions,zoroark,default,おきみやげ,
champions,machamp,default,アンコール,
champions,machamp,default,まもる,
champions,machamp,default,ほのおのパンチ,
champions,machamp,default,にほんばれ,
champions,machamp,default,かみなりパンチ,
champions,machamp,default,ストーンエッジ,
champions,machamp,default,いわなだれ,
champions,machamp,default,ワイドガード,
champions,machamp,default,どくづき,
champions,machamp,default,じしん,
champions,machamp,default,れいとうパンチ,
champions,machamp,default,インファイト,
champions,machamp,default,クロスチョップ,
champions,machamp,default,ばくれつパンチ,
champions,machamp,default,ドレインパンチ,
champions,machamp,default,やまあらし,
champions,machamp,default,ビルドアップ,
champions,machamp,default,みきり,
champions,machamp,default,ＤＤラリアット,
champions,machamp,default,はたきおとす,
champions,machamp,default,バレットパンチ,
champions,trevenant,default,まもる,
champions,trevenant,default,みがわり,
champions,trevenant,default,ウッドハンマー,
champions,trevenant,default,ウッドホーン,
champions,trevenant,default,グラスフィールド,
champions,trevenant,default,もりののろい,
champions,trevenant,default,ねをはる,
champions,trevenant,default,やどりぎのタネ,
champions,trevenant,default,おにび,
champions,trevenant,default,いわなだれ,
champions,trevenant,default,どくづき,
champions,trevenant,default,どくどく,
champions,trevenant,default,くろいきり,
champions,trevenant,default,サイドチェンジ,
champions,trevenant,default,トリックルーム,
champions,trevenant,default,ふういん,
champions,trevenant,default,ポルターガイスト,
champions,trevenant,default,ゴーストダイブ,
champions,trevenant,default,ナイトヘッド,
champions,trevenant,default,のろい,
champions,trevenant,default,ふいうち,
champions,trevenant,default,はたきおとす,
champions,trevenant,default,どろぼう,
champions,noivern,default,いかりのまえば,
champions,noivern,default,ばくおんぱ,
champions,noivern,default,まもる,
champions,noivern,default,いやなおと,
champions,noivern,default,ねっぷう,
champions,noivern,default,かえんほうしゃ,
champions,noivern,default,とんぼがえり,
champions,noivern,default,ぼうふう,
champions,noivern,default,エアスラッシュ,
champions,noivern,default,おいかぜ,
champions,noivern,default,きあいだま,
champions,noivern,default,サイコキネシス,
champions,noivern,default,シャドーボール,
champions,noivern,default,りゅうせいぐん,
champions,noivern,default,りゅうのはどう,
champions,noivern,default,ドラゴンエール,
champions,noivern,default,すりかえ,
champions,noivern,default,ちょうはつ,
champions,medicham,default,ねこだまし,
champions,medicham,default,フェイント,
champions,medicham,default,まもる,
champions,medicham,default,くさわけ,
champions,medicham,default,ブレイズキック,
champions,medicham,default,かみなりパンチ,
champions,medicham,default,いわなだれ,
champions,medicham,default,どくづき,
champions,medicham,default,れいとうパンチ,
champions,medicham,default,とびひざげり,
champions,medicham,default,インファイト,
champions,medicham,default,ドレインパンチ,
champions,medicham,default,はやてがえし,
champions,medicham,default,みきり,
champions,medicham,default,しねんのずつき,
champions,medicham,default,サイコカッター,
champions,medicham,default,トリックルーム,
champions,medicham,default,スキルスワップ,
champions,medicham,default,バレットパンチ,
champions,hydrapple,default,あくび,
champions,hydrapple,default,まもる,
champions,hydrapple,default,じこさいせい,
champions,hydrapple,default,リーフストーム,
champions,hydrapple,default,エナジーボール,
champions,hydrapple,default,ギガドレイン,
champions,hydrapple,default,みずあめボム,
champions,hydrapple,default,ハイドロポンプ,
champions,hydrapple,default,かふんだんご,
champions,hydrapple,default,だいちのちから,
champions,hydrapple,default,ボディプレス,
champions,hydrapple,default,のろい,
champions,hydrapple,default,りゅうせいぐん,
champions,hydrapple,default,きまぐレーザー,
champions,hydrapple,default,ふいうち,
champions,hydrapple,default,わるだくみ,
champions,meowstic,default,ねこだまし,
champions,meowstic,default,あくび,
champions,meowstic,default,てだすけ,
champions,meowstic,default,バトンタッチ,
champions,meowstic,default,しんぴのまもり,
champions,meowstic,default,エナジーボール,
champions,meowstic,default,にほんばれ,
champions,meowstic,default,あまごい,
champions,meowstic,default,１０まんボルト,
champions,meowstic,default,でんじは,
champions,meowstic,default,サイコキネシス,
champions,meowstic,default,ワイドフォース,
champions,meowstic,default,サイコショック,
champions,meowstic,default,サイコノイズ,
champions,meowstic,default,サイコフィールド,
champions,meowstic,default,トリックルーム,
champions,meowstic,default,じゅうりょく,
champions,meowstic,default,めいそう,
champions,meowstic,default,ふういん,
champions,meowstic,default,リフレクター,
champions,meowstic,default,ひかりのかべ,
champions,meowstic,default,シャドーボール,
champions,meowstic,default,わるだくみ,
champions,meowstic,default,うそなき,
champions,meowstic,default,みわくのボイス,
champions,pidgeot,default,でんこうせっか,
champions,pidgeot,default,はかいこうせん,
champions,pidgeot,default,さわぐ,
champions,pidgeot,default,りんしょう,
champions,pidgeot,default,まもる,
champions,pidgeot,default,みがわり,
champions,pidgeot,default,ふきとばし,
champions,pidgeot,default,ねっぷう,
champions,pidgeot,default,にほんばれ,
champions,pidgeot,default,とんぼがえり,
champions,pidgeot,default,ぼうふう,
champions,pidgeot,default,エアスラッシュ,
champions,pidgeot,default,おいかぜ,
champions,pidgeot,default,はねやすめ,
champions,pidgeot,default,フェザーダンス,
champions,pidgeot,default,こうそくいどう,
champions,ninetales,default,でんこうせっか,
champions,ninetales,default,ウェザーボール,
champions,ninetales,default,てだすけ,
champions,ninetales,default,アンコール,
champions,ninetales,default,まもる,
champions,ninetales,default,かなしばり,
champions,ninetales,default,ソーラービーム,
champions,ninetales,default,オーバーヒート,
champions,ninetales,default,ねっぷう,
champions,ninetales,default,かえんほうしゃ,
champions,ninetales,default,マジカルフレイム,
champions,ninetales,default,しっとのほのお,
champions,ninetales,default,ほのおのうず,
champions,ninetales,default,おにび,
champions,ninetales,default,にほんばれ,
champions,ninetales,default,ねっさのだいち,
champions,ninetales,default,パワースワップ,
champions,ninetales,default,いやしのねがい,
champions,ninetales,default,めいそう,
champions,ninetales,default,ねむる,
champions,ninetales,default,イカサマ,
champions,ninetales,default,バークアウト,
champions,ninetales,default,わるだくみ,
champions,ninetales,default,うそなき,
champions,ninetales,default,おきみやげ,
champions,golurk,default,メガトンキック,
champions,golurk,default,まもる,
champions,golurk,default,ほのおのパンチ,
champions,golurk,default,かみなりパンチ,
champions,golurk,default,ストーンエッジ,
champions,golurk,default,いわなだれ,
champions,golurk,default,ステルスロック,
champions,golurk,default,ぶちかまし,
champions,golurk,default,じしん,
champions,golurk,default,１０まんばりき,
champions,golurk,default,れいとうパンチ,
champions,golurk,default,インファイト,
champions,golurk,default,アームハンマー,
champions,golurk,default,ばくれつパンチ,
champions,golurk,default,ドレインパンチ,
champions,golurk,default,ポルターガイスト,
champions,golurk,default,ゴーストダイブ,
champions,golurk,default,シャドーパンチ,
champions,golurk,default,ヘビーボンバー,
champions,morpeko,default,こうそくスピン,
champions,morpeko,default,ねこだまし,
champions,morpeko,default,でんこうせっか,
champions,morpeko,default,がむしゃら,
champions,morpeko,default,いかりのまえば,
champions,morpeko,default,バトンタッチ,
champions,morpeko,default,いばる,
champions,morpeko,default,まもる,
champions,morpeko,default,タネばくだん,
champions,morpeko,default,タネマシンガン,
champions,morpeko,default,オーラぐるま,
champions,morpeko,default,ボルトチェンジ,
champions,morpeko,default,エレキネット,
champions,morpeko,default,こおりのキバ,
champions,morpeko,default,かわらわり,
champions,morpeko,default,きしかいせい,
champions,morpeko,default,サイコファング,
champions,morpeko,default,はたきおとす,
champions,morpeko,default,すてゼリフ,
champions,morpeko,default,さきおくり,
champions,morpeko,default,ちょうはつ,
champions,morpeko,hangry,こうそくスピン,
champions,morpeko,hangry,ねこだまし,
champions,morpeko,hangry,でんこうせっか,
champions,morpeko,hangry,がむしゃら,
champions,morpeko,hangry,いかりのまえば,
champions,morpeko,hangry,バトンタッチ,
champions,morpeko,hangry,いばる,
champions,morpeko,hangry,まもる,
champions,morpeko,hangry,タネばくだん,
champions,morpeko,hangry,タネマシンガン,
champions,morpeko,hangry,オーラぐるま,
champions,morpeko,hangry,ボルトチェンジ,
champions,morpeko,hangry,エレキネット,
champions,morpeko,hangry,こおりのキバ,
champions,morpeko,hangry,かわらわり,
champions,morpeko,hangry,きしかいせい,
champions,morpeko,hangry,サイコファング,
champions,morpeko,hangry,はたきおとす,
champions,morpeko,hangry,すてゼリフ,
champions,morpeko,hangry,さきおくり,
champions,morpeko,hangry,ちょうはつ,
champions,forretress,default,だいばくはつ,
champions,forretress,default,こうそくスピン,
champions,forretress,default,てだすけ,
champions,forretress,default,まもる,
champions,forretress,default,あまごい,
champions,forretress,default,ボルトチェンジ,
champions,forretress,default,でんじは,
champions,forretress,default,とびかかる,
champions,forretress,default,ストーンエッジ,
champions,forretress,default,ステルスロック,
champions,forretress,default,どくびし,
champions,forretress,default,じしん,
champions,forretress,default,まきびし,
champions,forretress,default,アイススピナー,
champions,forretress,default,ボディプレス,
champions,forretress,default,カウンター,
champions,forretress,default,じゅうりょく,
champions,forretress,default,ひかりのかべ,
champions,forretress,default,のろい,
champions,forretress,default,アイアンヘッド,
champions,forretress,default,ジャイロボール,
champions,forretress,default,てっぺき,
champions,rhyperior,default,つのドリル,
champions,rhyperior,default,こわいかお,
champions,rhyperior,default,まもる,
champions,rhyperior,default,つるぎのまい,
champions,rhyperior,default,やけっぱち,
champions,rhyperior,default,ほのおのパンチ,
champions,rhyperior,default,ヒートスタンプ,
champions,rhyperior,default,サンダーダイブ,
champions,rhyperior,default,かみなりパンチ,
champions,rhyperior,default,がんせきほう,
champions,rhyperior,default,ストーンエッジ,
champions,rhyperior,default,いわなだれ,
champions,rhyperior,default,ロックブラスト,
champions,rhyperior,default,ステルスロック,
champions,rhyperior,default,じしん,
champions,rhyperior,default,１０まんばりき,
champions,rhyperior,default,じだんだ,
champions,rhyperior,default,れいとうパンチ,
champions,rhyperior,default,ゆきなだれ,
champions,rhyperior,default,ばかぢから,
champions,rhyperior,default,アームハンマー,
champions,rhyperior,default,かわらわり,
champions,rhyperior,default,かみくだく,
champions,rhyperior,default,アイアンヘッド,
champions,rhyperior,default,ヘビーボンバー,
champions,rhyperior,default,メタルバースト,
champions,stunfisk,default,あくび,
champions,stunfisk,default,いたみわけ,
champions,stunfisk,default,まもる,
champions,stunfisk,default,だくりゅう,
champions,stunfisk,default,ねっとう,
champions,stunfisk,default,かみなり,
champions,stunfisk,default,１０まんボルト,
champions,stunfisk,default,ほうでん,
champions,stunfisk,default,エレキネット,
champions,stunfisk,default,エレキフィールド,
champions,stunfisk,default,かいでんぱ,
champions,stunfisk,default,でんじは,
champions,stunfisk,default,いわなだれ,
champions,stunfisk,default,がんせきふうじ,
champions,stunfisk,default,ステルスロック,
champions,stunfisk,default,すなあらし,
champions,stunfisk,default,ヘドロウェーブ,
champions,stunfisk,default,ヘドロばくだん,
champions,stunfisk,default,じわれ,
champions,stunfisk,default,だいちのちから,
champions,stunfisk,default,マッドショット,
champions,stunfisk,default,どろかけ,
champions,stunfisk,default,ねむる,
champions,stunfisk,default,イカサマ,
champions,stunfisk,default,ふいうち,
champions,musharna,default,あくび,
champions,musharna,default,てだすけ,
champions,musharna,default,まもる,
champions,musharna,default,エナジーボール,
champions,musharna,default,でんじは,
champions,musharna,default,みらいよち,
champions,musharna,default,サイコキネシス,
champions,musharna,default,サイコショック,
champions,musharna,default,アシストパワー,
